study,technique,analysis_level,gene,component,contrast,pvalue,ci.hi,ci.lo,coef,z,logFC,log2FoldChange,n_selected_genes,padj_BH,pct_TLS,pct_neural_bias,detection_freq
GSE250136,mast,sample_single_cell,Nol8,H,Morphotypeneural_bias,0.9865014263400933,NA,NA,NA,NA,0.001086597391166344,0.001086597391166344,11573,0.9946363212288082,0.23690644704671213,0.24785561115082202,0.24149023715119325
GSE250136,mast,sample_single_cell,Nol9,H,Morphotypeneural_bias,0.02102434730832175,NA,NA,NA,NA,0.016739965478695995,0.016739965478695995,11573,0.1050491135802674,0.28709303821901944,0.29985704074338815,0.29243659759108254
GSE250136,mast,sample_single_cell,Nolc1,H,Morphotypeneural_bias,0.009761903232190896,NA,NA,NA,NA,0.11034066484381322,0.11034066484381322,11573,0.05911289597222033,0.9015570711620126,0.9097569692637598,0.9049899005012344
GSE250136,mast,sample_single_cell,Nom1,H,Morphotypeneural_bias,0.07659913657755152,NA,NA,NA,NA,-0.03410914603285775,-0.03410914603285775,11573,0.256708794215451,0.41912237807232017,0.4169049320943531,0.4181940599985038
GSE250136,mast,sample_single_cell,Nomo1,H,Morphotypeneural_bias,0.28428688237112343,NA,NA,NA,NA,-0.003602446664825648,-0.003602446664825648,11573,0.5455667998007696,0.22725517951357613,0.2315939957112223,0.22907159422458293
GSE250136,mast,sample_single_cell,Nono,H,Morphotypeneural_bias,0.004990808796128307,NA,NA,NA,NA,0.14761939187108908,0.14761939187108908,11573,0.03493868081596901,0.9570196885857676,0.9547891350964975,0.9560858831450587
GSE250136,mast,sample_single_cell,Nop10,H,Morphotypeneural_bias,0.0021231020622843534,NA,NA,NA,NA,0.1822174405720265,0.1822174405720265,11573,0.017486503248935616,0.9818556170377043,0.9789135096497498,0.9806239245904093
GSE250136,mast,sample_single_cell,Nop14,H,Morphotypeneural_bias,0.2907656399271701,NA,NA,NA,NA,0.03496064666578458,0.03496064666578458,11573,0.5526160966830665,0.6910307553725389,0.6981772694781987,0.6940225929527942
GSE250136,mast,sample_single_cell,Nop16,H,Morphotypeneural_bias,0.30449507081836336,NA,NA,NA,NA,0.01981955926070922,0.01981955926070922,11573,0.5651048885340597,0.5009651267533136,0.5128663330950679,0.5059474826064188
GSE250136,mast,sample_single_cell,Nop2,H,Morphotypeneural_bias,0.19470906353257264,NA,NA,NA,NA,-0.01994214005525563,-0.01994214005525563,11573,0.44266665681707873,0.293141165873118,0.2907433881343817,0.2921373531832124
GSE250136,mast,sample_single_cell,Nop53,H,Morphotypeneural_bias,0.5625615018346309,NA,NA,NA,NA,0.029106535086030894,0.029106535086030894,11573,0.7669606148951872,0.7820100373182345,0.7891350964974982,0.784992892945313
GSE250136,mast,sample_single_cell,Nop56,H,Morphotypeneural_bias,2.1117017189598171e-4,NA,NA,NA,NA,0.16229427908752747,0.16229427908752747,11573,0.002488769064396374,0.892549221464419,0.8986776268763402,0.8951148350415201
GSE250136,mast,sample_single_cell,Nop58,H,Morphotypeneural_bias,0.6260339035182755,NA,NA,NA,NA,0.04823030009693152,0.04823030009693152,11573,0.8047983351536897,0.9629391326727577,0.9610436025732666,0.9621455824044288
GSE250136,mast,sample_single_cell,Nop9,H,Morphotypeneural_bias,0.37644125874968365,NA,NA,NA,NA,0.018410409300535835,0.018410409300535835,11573,0.6313234229408383,0.35285034101145285,0.37419585418155826,0.3617864891149847
GSE250136,mast,sample_single_cell,Nos1ap,H,Morphotypeneural_bias,2.3182673140222788e-5,NA,NA,NA,NA,0.02095779986574909,0.02095779986574909,11573,3.644971380144811e-4,0.05829365590014155,0.08130807719799857,0.06792848058651904
GSE250136,mast,sample_single_cell,Nosip,H,Morphotypeneural_bias,0.25851947602283115,NA,NA,NA,NA,0.003628852659697479,0.003628852659697479,11573,0.5180237881447969,0.23999485265731565,0.24731951393852752,0.2430612702925114
GSE250136,mast,sample_single_cell,Notch1,H,Morphotypeneural_bias,4.910304148516748e-4,NA,NA,NA,NA,-0.04389568283568801,-0.04389568283568801,11573,0.0051515901728590935,0.35658216445759877,0.3677626876340243,0.3612628114012119
GSE250136,mast,sample_single_cell,Notch2,H,Morphotypeneural_bias,0.08935553225314992,NA,NA,NA,NA,-0.01894430076829834,-0.01894430076829834,11573,0.2832937586940961,0.27448204864238834,0.2678699070764832,0.27171392234607616
GSE250136,mast,sample_single_cell,Notch3,H,Morphotypeneural_bias,0.47878008034841413,NA,NA,NA,NA,6.299889759208976e-4,6.299889759208976e-4,11573,0.7083987313765293,0.16445759876463775,0.1774481772694782,0.16989601256826514
GSE250136,mast,sample_single_cell,Notch4,H,Morphotypeneural_bias,0.31896133923707165,NA,NA,NA,NA,0.005466669604215907,0.005466669604215907,11573,0.5803491537187725,0.0488997555012225,0.057005003573981416,0.052292960275304855
GSE250136,mast,sample_single_cell,Notum,H,Morphotypeneural_bias,0.6758311671672468,NA,NA,NA,NA,0.0011551091824621995,0.0011551091824621995,11573,0.8342415324653376,0.009651267533136018,0.011258041458184417,0.010323932071519413
GSE250136,mast,sample_single_cell,Nova1,H,Morphotypeneural_bias,0.009631173094130615,NA,NA,NA,NA,0.01848460256473905,0.01848460256473905,11573,0.05847703769986792,0.14605584866812507,0.16547533952823446,0.1541856811550834
GSE250136,mast,sample_single_cell,Noxo1,H,Morphotypeneural_bias,0.18910152280917508,NA,NA,NA,NA,2.662020159145944e-4,2.662020159145944e-4,11573,0.4355337367870511,0.01569939518723459,0.017869907076483203,0.0166080646367921
GSE250136,mast,sample_single_cell,Noxred1,H,Morphotypeneural_bias,0.590241358070682,NA,NA,NA,NA,9.532404919533771e-4,9.532404919533771e-4,11573,0.7839174791224528,0.0032170891777120064,0.004467476769120801,0.003740555098376599
GSE250136,mast,sample_single_cell,Npas3,H,Morphotypeneural_bias,2.056710639771754e-4,NA,NA,NA,NA,0.0211327551093176,0.0211327551093176,11573,0.0024335639594518137,0.06730150559773516,0.09006433166547534,0.07683100172065535
GSE250136,mast,sample_single_cell,Npat,H,Morphotypeneural_bias,0.9646316897790324,NA,NA,NA,NA,1.0599333816030398e-5,1.0599333816030398e-5,11573,0.9839328262779165,0.27795650495431734,0.2875268048606147,0.28196304331562805
GSE250136,mast,sample_single_cell,Npc1,H,Morphotypeneural_bias,0.749406355593114,NA,NA,NA,NA,-0.0029592063822100056,-0.0029592063822100056,11573,0.8774713801302734,0.12019045167932055,0.12330235882773409,0.12149322959527194
GSE250136,mast,sample_single_cell,Npc2,H,Morphotypeneural_bias,0.08189129960380154,NA,NA,NA,NA,0.08444558086976972,0.08444558086976972,11573,0.26739450310812396,0.9060609960108095,0.907433881343817,0.9066357447445201
GSE250136,mast,sample_single_cell,Npdc1,H,Morphotypeneural_bias,6.068150439211976e-4,NA,NA,NA,NA,0.023288230849395866,0.023288230849395866,11573,0.006154644351854093,0.11967571741088663,0.14385275196568978,0.129797261913668
GSE250136,mast,sample_single_cell,Npepl1,H,Morphotypeneural_bias,3.997506179093459e-6,NA,NA,NA,NA,-0.0331272917543555,-0.0331272917543555,11573,7.595918145233089e-5,0.10706472783425557,0.08577555396711938,0.09815216578140196
GSE250136,mast,sample_single_cell,Npepps,H,Morphotypeneural_bias,0.7809658607518795,NA,NA,NA,NA,0.007686383910886274,0.007686383910886274,11573,0.8932723729034683,0.6206408441642002,0.6263402430307362,0.6230268571856064
GSE250136,mast,sample_single_cell,Nphp1,H,Morphotypeneural_bias,0.020709542619056123,NA,NA,NA,NA,0.031425143973371705,0.031425143973371705,11573,0.10406028101941706,0.2950714193797452,0.32612580414581843,0.3080721179022967
GSE250136,mast,sample_single_cell,Nphp3,H,Morphotypeneural_bias,0.1327437994171799,NA,NA,NA,NA,-0.006787413844846421,-0.006787413844846421,11573,0.3566545732193187,0.0912366490799125,0.09220872051465333,0.09164359991022668
GSE250136,mast,sample_single_cell,Nphs1,H,Morphotypeneural_bias,0.8478425345383775,NA,NA,NA,NA,-0.00266978430529502,-0.00266978430529502,11573,0.9290941107649722,0.07180543044653198,0.0730879199428163,0.07234233560260343
GSE250136,mast,sample_single_cell,Npl,H,Morphotypeneural_bias,0.0013816305420069346,NA,NA,NA,NA,0.013495985528660305,0.013495985528660305,11573,0.012186149872030675,0.04619740059194441,0.0636168691922802,0.05348993790678537
GSE250136,mast,sample_single_cell,Nploc4,H,Morphotypeneural_bias,0.547323298745645,NA,NA,NA,NA,0.00983900792155537,0.00983900792155537,11573,0.7569385031190528,0.22107836829236907,0.2383845604002859,0.2283234832049076
GSE250136,mast,sample_single_cell,Npm1,H,Morphotypeneural_bias,5.6420342862275685e-6,NA,NA,NA,NA,NA,NA,11573,1.0298047438521359e-4,1,1,1
GSE250136,mast,sample_single_cell,Npm3,H,Morphotypeneural_bias,3.110718355282102e-4,NA,NA,NA,NA,-0.12291131117988874,-0.12291131117988874,11573,0.0035016763431249503,0.8255050830009008,0.8198713366690493,0.8231465549487544
GSE250136,mast,sample_single_cell,Npnt,H,Morphotypeneural_bias,0.06053781204016037,NA,NA,NA,NA,0.004282303702759935,0.004282303702759935,11573,0.2209219681263752,0.03410114528374727,0.04270907791279485,0.03770479539163612
GSE250136,mast,sample_single_cell,Npr1,H,Morphotypeneural_bias,0.3795015595246384,NA,NA,NA,NA,-0.0027372569815583073,-0.0027372569815583073,11573,0.6330679035345417,0.020589370737356838,0.01929949964260186,0.02004937532729857
GSE250136,mast,sample_single_cell,Nprl2,H,Morphotypeneural_bias,0.10675524047478938,NA,NA,NA,NA,0.006925807916864812,0.006925807916864812,11573,0.3149851205441771,0.08094196371123408,0.09006433166547534,0.08476097852921373
GSE250136,mast,sample_single_cell,Nprl3,H,Morphotypeneural_bias,0.5525769095547313,NA,NA,NA,NA,0.001145885619170131,0.001145885619170131,11573,0.7606971207907864,0.07064727834255566,0.07541100786275912,0.07264158001047355
GSE250136,mast,sample_single_cell,Nptn,H,Morphotypeneural_bias,0.03362460699952967,NA,NA,NA,NA,-0.028468829160651965,-0.028468829160651965,11573,0.1478358480997558,0.32647020975421437,0.3239814152966405,0.3254282935587641
GSE250136,mast,sample_single_cell,Nptx2,H,Morphotypeneural_bias,0.5457661454458941,NA,NA,NA,NA,0.002773506290872932,0.002773506290872932,11573,0.7558168783030021,0.023034358512417964,0.028234453180843458,0.02521134136305828
GSE250136,mast,sample_single_cell,Nptxr,H,Morphotypeneural_bias,0.15031640135044716,NA,NA,NA,NA,0.005892951566572123,0.005892951566572123,11573,0.3812846905843642,0.038476386565435595,0.04681915654038599,0.04196902820378544
GSE250136,mast,sample_single_cell,Nqo1,H,Morphotypeneural_bias,0.8335304650891475,NA,NA,NA,NA,0.0022144388264970366,0.0022144388264970366,11573,0.9224746281603526,0.028439068330974135,0.032880629020729094,0.03029849629685045
GSE250136,mast,sample_single_cell,Nqo2,H,Morphotypeneural_bias,0.6080949718814999,NA,NA,NA,NA,-0.005893283697783427,-0.005893283697783427,11573,0.7950372855736885,0.11761678033715095,0.11865618298784847,0.11805191890476546
GSE250136,mast,sample_single_cell,Nr0b1,H,Morphotypeneural_bias,0.2440343555973191,NA,NA,NA,NA,-0.005322201402316894,-0.005322201402316894,11573,0.5014652228286163,0.018530433663621157,0.01661901358112938,0.01773023116630508
GSE250136,mast,sample_single_cell,Nr1d2,H,Morphotypeneural_bias,0.0016767126785127032,NA,NA,NA,NA,-0.018344326697489727,-0.018344326697489727,11573,0.014447445357966495,0.10693604426714709,0.09363831308077197,0.10136904316600584
GSE250136,mast,sample_single_cell,Nr1h2,H,Morphotypeneural_bias,0.6403818371528376,NA,NA,NA,NA,0.001442333432714063,0.001442333432714063,11573,0.8130896005631595,0.11928966670956119,0.1261615439599714,0.12216652951297972
GSE250136,mast,sample_single_cell,Nr2c1,H,Morphotypeneural_bias,0.23694996621177608,NA,NA,NA,NA,-0.006916001579678907,-0.006916001579678907,11573,0.494318552190855,0.08570325569424785,0.08291636883488206,0.08453654522331114
GSE250136,mast,sample_single_cell,Nr2c2,H,Morphotypeneural_bias,0.6734207316112785,NA,NA,NA,NA,0.010671589552575633,0.010671589552575633,11573,0.8331007810782247,0.3856646506241153,0.4002859185132237,0.391785741003965
GSE250136,mast,sample_single_cell,Nr2c2ap,H,Morphotypeneural_bias,0.10550005307086699,NA,NA,NA,NA,-0.018025768889315313,-0.018025768889315313,11573,0.3119178881287871,0.19701454124308326,0.19245889921372408,0.19510735393132342
GSE250136,mast,sample_single_cell,Nr2f1,H,Morphotypeneural_bias,1.0472679974215045e-57,NA,NA,NA,NA,0.8584359677957676,0.8584359677957676,11573,1.3465539184624055e-54,0.6853686784197658,0.7805575411007862,0.725218822473255
GSE250136,mast,sample_single_cell,Nr2f2,H,Morphotypeneural_bias,7.56622927816745e-4,NA,NA,NA,NA,-0.09566683215679883,-0.09566683215679883,11573,0.007345336007294776,0.6627203706086733,0.6717298070050036,0.6664921074287424
GSE250136,mast,sample_single_cell,Nr2f6,H,Morphotypeneural_bias,0.062464344831063834,NA,NA,NA,NA,0.026249850741021152,0.026249850741021152,11573,0.22497273525834754,0.4088276927036417,0.42387419585418157,0.415126804817835
GSE250136,mast,sample_single_cell,Nr4a1,H,Morphotypeneural_bias,0.3733166291840213,NA,NA,NA,NA,4.0884690528166304e-4,4.0884690528166304e-4,11573,0.6295569852692355,0.02123278857289924,0.023409578270192993,0.022144086182389465
GSE250136,mast,sample_single_cell,Nr4a2,H,Morphotypeneural_bias,0.43828744542946696,NA,NA,NA,NA,0.0037520288350468556,0.0037520288350468556,11573,0.678883940959223,0.0416934757431476,0.048963545389563976,0.044737038976584126
GSE250136,mast,sample_single_cell,Nr5a2,H,Morphotypeneural_bias,0.9135835496471203,NA,NA,NA,NA,-5.6332155901964165e-5,-5.6332155901964165e-5,11573,0.959258582389663,0.017243597992536355,0.019835596854896356,0.018328719982045334
GSE250136,mast,sample_single_cell,Nr6a1,H,Morphotypeneural_bias,3.215865543930057e-4,NA,NA,NA,NA,0.1064008935996914,0.1064008935996914,11573,0.003595555176266533,0.6489512289280659,0.6812008577555396,0.6624523079224957
GSE250136,mast,sample_single_cell,Nradd,H,Morphotypeneural_bias,0.5545351427640132,NA,NA,NA,NA,-0.006155566757441722,-0.006155566757441722,11573,0.7619426112639706,0.10667867713293012,0.10614724803431022,0.106456198099798
GSE250136,mast,sample_single_cell,Nrarp,H,Morphotypeneural_bias,0.1241226707647759,NA,NA,NA,NA,0.00927554171392822,0.00927554171392822,11573,0.3417489533887616,0.1284261999742633,0.1456397426733381,0.13563252786713548
GSE250136,mast,sample_single_cell,Nras,H,Morphotypeneural_bias,0.04703972924656403,NA,NA,NA,NA,0.026226046458815988,0.026226046458815988,11573,0.1864460846162122,0.7300218762064085,0.7256969263759828,0.7282112665519563
GSE250136,mast,sample_single_cell,Nrbf2,H,Morphotypeneural_bias,0.12005593202753458,NA,NA,NA,NA,-0.018548421848112617,-0.018548421848112617,11573,0.33622634206743224,0.25582293141165874,0.25536097212294495,0.2556295354230568
GSE250136,mast,sample_single_cell,Nrbp1,H,Morphotypeneural_bias,0.20085793108838487,NA,NA,NA,NA,-0.024028148432824414,-0.024028148432824414,11573,0.4496465228046972,0.41410371895508946,0.4108291636883488,0.41273284955487394
GSE250136,mast,sample_single_cell,Nrbp2,H,Morphotypeneural_bias,2.2051992907546152e-4,NA,NA,NA,NA,0.011620305381836098,0.011620305381836098,11573,0.0025854676993528275,0.02676618195856389,0.04181558255897069,0.033066507069649136
GSE250136,mast,sample_single_cell,Nrcam,H,Morphotypeneural_bias,2.3616364338549283e-16,NA,NA,NA,NA,0.1203134248764221,0.1203134248764221,11573,1.938216795217676e-14,0.30961266246300345,0.3856325947105075,0.34143786937981596
GSE250136,mast,sample_single_cell,Nrd1,H,Morphotypeneural_bias,0.7139134745444937,NA,NA,NA,NA,-0.0022105856329750484,-0.0022105856329750484,11573,0.8556056485084157,0.6494659631964999,0.6508220157255182,0.6500336649958854
GSE250136,mast,sample_single_cell,Nrde2,H,Morphotypeneural_bias,0.16086413925225837,NA,NA,NA,NA,-0.018481987237718767,-0.018481987237718767,11573,0.3971283964987884,0.25093295586153647,0.24982130092923516,0.2504675693872971
GSE250136,mast,sample_single_cell,Nrep,H,Morphotypeneural_bias,5.364905902169324e-4,NA,NA,NA,NA,0.09431197878862818,0.09431197878862818,11573,0.005543097419634234,0.6270750225196242,0.6472480343102216,0.6355203112141842
GSE250136,mast,sample_single_cell,Nrf1,H,Morphotypeneural_bias,0.20069105833636935,NA,NA,NA,NA,0.023386235847322745,0.023386235847322745,11573,0.44960544373242267,0.3731823446145927,0.3933166547533953,0.38161143113638063
GSE250136,mast,sample_single_cell,Nrg1,H,Morphotypeneural_bias,0.07904674443157393,NA,NA,NA,NA,-0.01485526436295656,-0.01485526436295656,11573,0.2619498644221574,0.1569939518723459,0.15046461758398857,0.15426049225705094
GSE250136,mast,sample_single_cell,Nrgn,H,Morphotypeneural_bias,0.2555160936956031,NA,NA,NA,NA,0.0022828364890051444,0.0022828364890051444,11573,0.5146792404256778,0.008107064727834255,0.011794138670478913,0.009650632153811626
GSE250136,mast,sample_single_cell,Nrip1,H,Morphotypeneural_bias,0.7783119415345905,NA,NA,NA,NA,-0.019441080000081712,-0.019441080000081712,11573,0.8921101883250899,0.658602496461202,0.6624374553252323,0.6602079748634697
GSE250136,mast,sample_single_cell,Nrk,H,Morphotypeneural_bias,0.006989451860562598,NA,NA,NA,NA,-0.014994995371701215,-0.014994995371701215,11573,0.045413777052459504,0.04645476772616137,0.039313795568263046,0.043465250243136085
GSE250136,mast,sample_single_cell,Nrm,H,Morphotypeneural_bias,0.0037702016190387646,NA,NA,NA,NA,0.03943824495555037,0.03943824495555037,11573,0.028087736185058915,0.31385922017758333,0.34631879914224445,0.32744819331188746
GSE250136,mast,sample_single_cell,Nrp1,H,Morphotypeneural_bias,0.004933150943010535,NA,NA,NA,NA,-0.025091789278019,-0.025091789278019,11573,0.034618813045796185,0.1595676232145155,0.15421729807005002,0.15732774743771977
GSE250136,mast,sample_single_cell,Nrp2,H,Morphotypeneural_bias,1.1222030426343513e-15,NA,NA,NA,NA,-0.12372211170531744,-0.12372211170531744,11573,8.432554291795268e-14,0.2416677390297259,0.19102930664760542,0.22046831749831675
GSE250136,mast,sample_single_cell,Nrtn,H,Morphotypeneural_bias,3.276561533582107e-25,NA,NA,NA,NA,-0.16208454700607974,-0.16208454700607974,11573,6.018471439144784e-23,0.20615107450778536,0.14992852037169407,0.18261389990274557
GSE250136,mast,sample_single_cell,Nrxn2,H,Morphotypeneural_bias,0.11507655605562367,NA,NA,NA,NA,-0.012841237337072431,-0.012841237337072431,11573,0.3286441033256854,0.21618839274224683,0.22390993566833453,0.2194209620707713
GSE250136,mast,sample_single_cell,Nsa2,H,Morphotypeneural_bias,0.26263605124125194,NA,NA,NA,NA,0.09047703460456269,0.09047703460456269,11573,0.5223435588424736,0.9894479474971046,0.9883845604002859,0.9890027680107728
GSE250136,mast,sample_single_cell,Nsd1,H,Morphotypeneural_bias,0.036739887068943815,NA,NA,NA,NA,-0.06712543169023899,-0.06712543169023899,11573,0.15705724904389282,0.6919315403422983,0.6829878484631879,0.6881873269993267
GSE250136,mast,sample_single_cell,Nsd2,H,Morphotypeneural_bias,1.2901112806240996e-10,NA,NA,NA,NA,0.2659203083148274,0.2659203083148274,11573,5.488664610066941e-9,0.8293655900141552,0.8481057898498928,0.8372110421186504
GSE250136,mast,sample_single_cell,Nsd3,H,Morphotypeneural_bias,0.8070726167618314,NA,NA,NA,NA,0.011098419726490616,0.011098419726490616,11573,0.9075351589901771,0.45914296744305755,0.47408863473909935,0.4653998653400165
GSE250136,mast,sample_single_cell,Nsdhl,H,Morphotypeneural_bias,0.030592359814124746,NA,NA,NA,NA,-0.022952619569771793,-0.022952619569771793,11573,0.13852387667687835,0.39441513318749194,0.3854538956397427,0.390663574474452
